"search-number","evaluation","evals-requested-so-far","initial-fruit-bushes*","initial-foragers*","bush-growth-chance*","ticks-to-flee*","max-age*","collaboration-bonus*","rate-of-mutation*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","186","190","8","43","23","60","391","0.9569298847943847","2.6","""-143206677""","3298","6018.914831769283","4106.582944069646","716.7388377702719","5317.914831769283"
"1","187","190","8","43","23","60","391","0.9569298847943847","2.6","""-648150890""","2966","5558.316592151776","4007.3810179479797","754.3412664234348","5558.316592151776"
"1","188","190","8","43","23","60","391","0.9569298847943847","2.6","""-1151386390""","2208","4300","2928.9257132195253","619.7945889940338","3114.1314229037916"
"1","189","190","8","43","23","60","391","0.9569298847943847","2.6","""-2006485539""","3721","5606","4523.475247524752","581.671291952068","4679"
"1","190","190","8","43","23","60","391","0.9569298847943847","2.6","""1748250596""","3214","5659.182371252004","4129.974821375015","709.0542292732197","5261.182371252004"
"1","191","200","4","76","60","22","84","2.7177447165636686","5.4","""346585923""","5183.780611123827","19069.248060578317","9194.832677945753","4172.992879823468","5296.6145766893005"
"1","192","200","4","76","60","22","84","2.7177447165636686","5.4","""987041202""","3492.3852468146792","11829.250246433203","7619.029589842018","2281.5521909668905","3492.3852468146792"
"1","193","200","4","76","60","22","84","2.7177447165636686","5.4","""-1441752256""","1132","14114.060865186542","7433.7863016965475","3210.447526902966","1132"
"1","194","200","4","76","60","22","84","2.7177447165636686","5.4","""819044684""","960","11352.139736018922","5908.700692230817","2481.9876950325174","990"
"1","195","200","4","76","60","22","84","2.7177447165636686","5.4","""-297842937""","2584.651245136187","10246.830584929172","6534.369869852628","2130.2840836124874","2584.651245136187"
"1","196","200","4","76","60","22","84","2.7177447165636686","5.4","""-580143645""","1748","9668.639311055162","6476.936274540021","2213.4632724639305","1754"
"1","197","200","4","76","60","22","84","2.7177447165636686","5.4","""308458643""","2658.3717568220545","12125.550835940083","7161.950712095242","2389.422449725967","2700.133949543501"
"1","198","200","4","76","60","22","84","2.7177447165636686","5.4","""-851907060""","1553.4247664098066","10864.778954757","6549.278085597067","2680.2886199863237","1553.4247664098066"
"1","199","200","4","76","60","22","84","2.7177447165636686","5.4","""-907839499""","2661.9856438035654","14971.715643040612","7164.850163087724","2987.310650109411","2684.985643803566"
"1","200","200","4","76","60","22","84","2.7177447165636686","5.4","""-316370159""","0","9169.883510337986","5138.862282643921","2447.3334158595994","0"
"1","201","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""-1355255570""","47","507","168.1980198019802","138.51187817670947","507"
"1","202","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1095807964""","56","606","218.27722772277227","175.14697364281696","606"
"1","203","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1049720616""","100","1060","589.4059405940594","291.683224687942","1054"
"1","204","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1017526177""","0","100","50","29.300170647967224","0"
"1","205","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1128820832""","0","100","50","29.300170647967224","0"
"1","206","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""702883384""","0","100","50","29.300170647967224","0"
"1","207","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1349205238""","30","320","97.67326732673267","71.39665383067907","320"
"1","208","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""-1044191404""","84","914","430.4950495049505","269.83245259836247","914"
"1","209","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""941711401""","75","815","352.970297029703","244.62233975847525","815"
"1","210","210","27","1","32","26","140","4.974279392690929","9.700000000000001","""1553302429""","80","690","370.33663366336634","224.55241157590464","597"
"1","211","220","6","55","95","90","202","1.2609414816510263","9.5","""-1024151158""","4703","9639.314631876096","6203.225921754446","1513.8690504447688","9639.314631876096"
"1","212","220","6","55","95","90","202","1.2609414816510263","9.5","""727818293""","5222","17678.134226240432","8673.255903239677","3762.0441825254256","17678.134226240432"
"1","213","220","6","55","95","90","202","1.2609414816510263","9.5","""-1321356310""","4348","10975.337945372701","6006.013246983888","1837.7036964581562","10975.337945372701"
"1","214","220","6","55","95","90","202","1.2609414816510263","9.5","""1575498913""","4826","15698.768508049134","7976.503350149733","3329.4349919826186","15698.768508049134"
"1","215","220","6","55","95","90","202","1.2609414816510263","9.5","""-522852542""","4721","15445.703093766691","7883.166271971671","3478.7289969734597","15445.703093766691"
"1","216","220","6","55","95","90","202","1.2609414816510263","9.5","""-975633457""","4944","14845.172336919204","7641.218502576283","3076.929579194975","14845.172336919204"
"1","217","220","6","55","95","90","202","1.2609414816510263","9.5","""-275638456""","3910","14889.977424277104","7023.295818302816","3257.5710799179583","14889.977424277104"
"1","218","220","6","55","95","90","202","1.2609414816510263","9.5","""1866630279""","4422","14347.146453040363","7240.354948523466","2931.8107103722464","14347.146453040363"
"1","219","220","6","55","95","90","202","1.2609414816510263","9.5","""-991562846""","4405","13529.680697082984","7245.379701937923","3017.5128240713416","13529.680697082984"
"1","220","220","6","55","95","90","202","1.2609414816510263","9.5","""2099350234""","3998","13221.189727117828","6845.658809640181","2939.6167309220014","13221.189727117828"
"1","221","230","28","43","92","92","389","0.6459647516594187","4.9","""-890282580""","4049","15805.373365758755","8547.41243209925","3836.9246739696077","15805.373365758755"
"1","222","230","28","43","92","92","389","0.6459647516594187","4.9","""-1948245338""","4051","16553.50946211948","8594.039791329098","4118.092059628194","16553.50946211948"
"1","223","230","28","43","92","92","389","0.6459647516594187","4.9","""-1600774163""","3459","13079","6795.376237623763","3202.5496993848055","13079"
"1","224","230","28","43","92","92","389","0.6459647516594187","4.9","""1552031766""","3631","11901.766549553673","6099.38303024912","2720.7205559492295","11901.766549553673"
"1","225","230","28","43","92","92","389","0.6459647516594187","4.9","""-1880338036""","3642","11927","6046.8712871287125","2450.2926138049975","11927"
"1","226","230","28","43","92","92","389","0.6459647516594187","4.9","""330311275""","3942","14692.2521606775","7769.728310010445","3677.907461171568","14692.2521606775"
"1","227","230","28","43","92","92","389","0.6459647516594187","4.9","""-35223136""","3858","14643.435251201647","7729.909669402341","3431.7342807509963","14643.435251201647"
"1","228","230","28","43","92","92","389","0.6459647516594187","4.9","""-1217124952""","3904","14403.274630350197","7437.152623955","3551.378111646788","14105.274630350195"
"1","229","230","28","43","92","92","389","0.6459647516594187","4.9","""1774770593""","3803","16801.95457312886","8641.638310463683","4450.157389808366","16801.95457312886"
"1","230","230","28","43","92","92","389","0.6459647516594187","4.9","""204231045""","3725","14006.37515335317","6927.135814027274","3327.6530051548116","14006.37515335317"
"1","231","240","23","17","4","68","308","0.8337102311741817","4.4","""-303410141""","1406","2405.109150835431","1761.2951533871628","303.74391551870133","2405.109150835431"
"1","232","240","23","17","4","68","308","0.8337102311741817","4.4","""924131579""","1250","2916","1718.6633663366338","497.6138518415203","2916"
"1","233","240","23","17","4","68","308","0.8337102311741817","4.4","""-259643519""","1601","3784.8890363927676","2556.2057892124744","786.2337051113694","3784.8890363927676"
"1","234","240","23","17","4","68","308","0.8337102311741817","4.4","""-1909947787""","1255","3820","2051.4356435643563","805.4577507956774","3820"
"1","235","240","23","17","4","68","308","0.8337102311741817","4.4","""-427526600""","1571.880370794232","2936.018539711604","2096.1726418579115","425.78028482985707","2936.018539711604"
"1","236","240","23","17","4","68","308","0.8337102311741817","4.4","""625224996""","1013","1700","1254.3960396039604","175.16055944235396","1312"
"1","237","240","23","17","4","68","308","0.8337102311741817","4.4","""-1793234510""","1443","2357.0795971618227","1953.3320498834041","360.66921133311166","2250.0795971618227"
"1","238","240","23","17","4","68","308","0.8337102311741817","4.4","""1666915366""","1250","3003.889640650035","1754.4675988569331","492.75904642005474","3003.889640650035"
"1","239","240","23","17","4","68","308","0.8337102311741817","4.4","""1467875371""","1535","4096","2487.772277227723","872.6934041367349","4096"
"1","240","240","23","17","4","68","308","0.8337102311741817","4.4","""-596362100""","1674","4687","3061.8811881188117","985.1834985131318","4574"
"1","241","250","29","78","56","60","442","2.87348897535668","5","""862688076""","7310","26043.312362732384","14693.365895861969","5815.126143119524","25967.312362732384"
"1","242","250","29","78","56","60","442","2.87348897535668","5","""317725387""","7014","20708.679482274103","11714.465869418653","4330.21438258137","20708.679482274103"
"1","243","250","29","78","56","60","442","2.87348897535668","5","""1521862373""","7136.918612191958","23475.373126459148","13256.82049771845","5455.783301717256","23475.373126459148"
"1","244","250","29","78","56","60","442","2.87348897535668","5","""-795274322""","7120","17440.593895373975","11532.153427377767","3618.2447151556657","17440.593895373975"
"1","245","250","29","78","56","60","442","2.87348897535668","5","""-1921445005""","7228","17858.78804150454","11531.658961872843","3753.447964249184","17858.78804150454"
"1","246","250","29","78","56","60","442","2.87348897535668","5","""-704266866""","7261","27118.432140077817","16192.52562282493","7077.679811974117","27118.432140077817"
"1","247","250","29","78","56","60","442","2.87348897535668","5","""-867714044""","7257","17429.95081712062","11226.281283661438","3311.7173133989436","17429.95081712062"
"1","248","250","29","78","56","60","442","2.87348897535668","5","""-510210605""","7321","27558.151065715527","15558.511518601275","6777.087528356171","27558.151065715527"
"1","249","250","29","78","56","60","442","2.87348897535668","5","""-1455491667""","7266","27211.60008473844","17133.822719193708","7725.900818490294","27207.53807436231"
"1","250","250","29","78","56","60","442","2.87348897535668","5","""303713765""","7478","28315.03701383485","15944.058591332672","7080.263595315331","28315.03701383485"
"1","251","260","36","82","51","97","158","3.224380865186542","4.5","""1437877027""","7188","24427.045016403452","13002.651811102372","5349.784482290065","24427.045016403452"
"1","252","260","36","82","51","97","158","3.224380865186542","4.5","""-1325395932""","7638","30556.96110641533","15307.278734304875","6979.48944206624","30556.96110641533"
"1","253","260","36","82","51","97","158","3.224380865186542","4.5","""1001289705""","7755","26042.734296177616","14178.078191465976","6406.053519569479","26042.734296177616"
"1","254","260","36","82","51","97","158","3.224380865186542","4.5","""-305434011""","7538","23821.85017395285","14030.458142674866","5586.65594053682","23821.85017395285"
"1","255","260","36","82","51","97","158","3.224380865186542","4.5","""-1502775044""","8121","25781.598512092773","15825.805132914387","5834.408269346287","25781.598512092773"
"1","256","260","36","82","51","97","158","3.224380865186542","4.5","""2116109623""","7879","25273.61804531929","14729.774874215047","5872.238511588165","25273.61804531929"
"1","257","260","36","82","51","97","158","3.224380865186542","4.5","""-1764508015""","7537","30232.86775616083","17264.25963162909","8144.177104230236","30232.86775616083"
"1","258","260","36","82","51","97","158","3.224380865186542","4.5","""1809969532""","7526.9169512474255","24638.232722972454","15166.844433380396","6181.703288229099","24566.26133363852"
"1","259","260","36","82","51","97","158","3.224380865186542","4.5","""-1587509900""","7761","24816.488966582743","13809.778692441572","5309.191952554539","24816.488966582743"
"1","260","260","36","82","51","97","158","3.224380865186542","4.5","""1494293146""","7960","37472.39100602731","22915.39454648978","11298.535034527102","36951.765997634844"
"1","261","270","31","16","57","3","104","2.178509193560693","6.5","""1056181991""","1572","7655.692865389994","4484.066141434008","2152.7705246785495","7102.692865389994"
"1","262","270","31","16","57","3","104","2.178509193560693","6.5","""1700618538""","1502","6884.418973830778","3704.070246229246","1991.9117336588884","6884.418973830778"
"1","263","270","31","16","57","3","104","2.178509193560693","6.5","""1365310075""","1375","7411.750240329595","3264.2401442204186","1933.0694854539697","7411.750240329595"
"1","264","270","31","16","57","3","104","2.178509193560693","6.5","""2061997308""","1325","6042","3041.19801980198","1582.334402203289","6042"
"1","265","270","31","16","57","3","104","2.178509193560693","6.5","""-620767365""","1561","7311.641239032579","4138.491497416164","1938.416256420554","7311.641239032579"
"1","266","270","31","16","57","3","104","2.178509193560693","6.5","""-1221317125""","1482","6889","3310.0495049504952","1685.1758565576336","6889"
"1","267","270","31","16","57","3","104","2.178509193560693","6.5","""1846029043""","1551","3992","2738.3173281603745","873.4963744944095","3756.0645367615266"
"1","268","270","31","16","57","3","104","2.178509193560693","6.5","""706690618""","1460","4768","2366.5049504950493","1044.97063713544","4768"
"1","269","270","31","16","57","3","104","2.178509193560693","6.5","""-961395139""","1525","7178.144431219958","3755.230210053279","2065.3412592639584","6968.816454566261"
"1","270","270","31","16","57","3","104","2.178509193560693","6.5","""-700381818""","1368","5742","2822.920792079208","1470.6282717476113","5742"
"1","271","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-336597388""","4856","7500","5845.355315359414","701.0440084736185","6617.701664759291"
"1","272","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-1525001645""","5067","7500","5964.418735268807","598.2443456309612","5110.4875532158385"
"1","273","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-1856606694""","6365","10613.07852496122","8396.705243957771","1444.2593197387725","8334.036081991813"
"1","274","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-1698577858""","4328.985009536889","7500","5360.081280760716","867.185046175959","4328.985009536889"
"1","275","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-1787718279""","5230","10423.544344752167","6722.199090798988","1438.6392927044303","10402.544344752167"
"1","276","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""1037442793""","6416","8438.583035019457","7427.524872704259","596.5605408230076","7500.643569085225"
"1","277","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-609298079""","3768","7500","5018.72536230231","1039.2222416780087","5485.854800742605"
"1","278","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""-290887380""","3842","7500","5568.234562178121","1049.7679043329526","7435.913358256403"
"1","279","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""592855696""","4203","7500","5221.80198019802","978.7398737131534","4411"
"1","280","280","4","75","11","38","150","3.3644983596551468","7.1000000000000005","""1173430644""","5637.738478675517","10021.264411383234","7309.435951252714","1305.76084280206","10021.264411383234"
"1","281","290","23","55","71","45","103","0.16811474784466318","4.5","""239006397""","5147","14853.643537804228","8137.190776631338","2927.7866669158034","14853.643537804228"
"1","282","290","23","55","71","45","103","0.16811474784466318","4.5","""-969324705""","5276","15329.019274179193","9292.524195402602","3454.7676492085566","15329.019274179193"
"1","283","290","23","55","71","45","103","0.16811474784466318","4.5","""-878394497""","4999","15595.781757839324","8786.971601479669","3583.276350697999","15595.781757839324"
"1","284","290","23","55","71","45","103","0.16811474784466318","4.5","""172374669""","4438","13963.279571933574","7161.875004378027","2971.339250768984","13963.279571933574"
"1","285","290","23","55","71","45","103","0.16811474784466318","4.5","""-1999838597""","4713","12061.652844281682","7689.123580952506","2444.052048042315","12061.652844281682"
"1","286","290","23","55","71","45","103","0.16811474784466318","4.5","""504670705""","5011","14914.52307850767","8523.445587181515","3400.717429986124","14914.52307850767"
"1","287","290","23","55","71","45","103","0.16811474784466318","4.5","""198754223""","5018","17106.305482566568","9531.315839839192","4256.371211802503","17106.305482566568"
"1","288","290","23","55","71","45","103","0.16811474784466318","4.5","""961547216""","4813","16419.93195040818","8417.663645593859","3726.482167023937","16419.93195040818"
"1","289","290","23","55","71","45","103","0.16811474784466318","4.5","""729322095""","5406","15405.701117723354","9000.135646565797","3219.6412537379115","15405.701117723354"
"1","290","290","23","55","71","45","103","0.16811474784466318","4.5","""-728594220""","4988","11353.112332341498","6891.061248580801","2002.165987302771","11353.112332341498"
"1","291","300","39","89","5","30","139","3.3438620584420544","4.4","""144186048""","8413","23564.26999821978","16027.113771921937","5594.984878643571","23352.53344523284"
"1","292","300","39","89","5","30","139","3.3438620584420544","4.4","""-919453035""","8328","27002.488619312844","16032.929465297193","6670.426098677308","26465.401719183144"
"1","293","300","39","89","5","30","139","3.3438620584420544","4.4","""-1003416369""","8588","22706.909208819718","14537.081164399337","4924.521524607701","22706.909208819718"
"1","294","300","39","89","5","30","139","3.3438620584420544","4.4","""-1059729532""","8503","23987.007248035403","15753.44258113154","6111.66982770941","23124.007248035403"
"1","295","300","39","89","5","30","139","3.3438620584420544","4.4","""-211225132""","8716","27298.69520103761","16927.837724834513","7472.59198066396","26538.745784695202"
"1","296","300","39","89","5","30","139","3.3438620584420544","4.4","""314325613""","8533","26381.604587879257","16696.6269229578","6942.232918601142","26078.76658782839"
"1","297","300","39","89","5","30","139","3.3438620584420544","4.4","""689299607""","8459","26528.29587243458","16260.369347646605","6851.165729465141","26518.58373388266"
"1","298","300","39","89","5","30","139","3.3438620584420544","4.4","""587050757""","8190","25800.662165255206","17496.252207912494","6981.208027483543","25416.693797207605"
"1","299","300","39","89","5","30","139","3.3438620584420544","4.4","""2132272872""","8485","26661.776646066988","15870.692232452817","6348.602824254373","26661.776646066988"
"1","300","300","39","89","5","30","139","3.3438620584420544","4.4","""1834550932""","8387","25527.888305594613","16525.11146406682","6458.229147385114","24052.391819166056"
